,Unnamed: 0,STEM.TAG,QUAD,SUBQUAD,X,Y,SPECIES,CENSUS,DIAM,ALIVE,coords.x1,coords.x2,x_trans,y_trans
209,485893,15703,119,11,3.07,364.5,MANBID,6,24.4,A,265148.143463356,254541.46924728103,202235.83668414457,2028459.1749621204
210,485903,15704,119,12,4.99,366.06,ROYBOR,6,43.6,A,265150.066478777,254543.021073753,202237.7899543965,2028460.691357063
211,485904,15705,119,12,4.05,366.92,MANBID,6,40.4,A,265149.130766546,254543.88059062,202236.86995200883,2028461.5689597568
212,485908,15706,119,13,1.06,370.34,HOMRAC,6,25.5,A,265146.15683506196,254547.297163365,202233.958857366,2028465.043372502
213,485916,15707,119,14,2.46,378.38,FICCIT,6,62.3,A,265147.58353664697,254555.312138973,202235.53736859455,2028473.035654657
214,485939,15709,119,23,8.48,373.89,HOMRAC,6,36.2,A,265153.579689215,254550.82242232698,202241.45204016595,2028468.4305746066
215,485957,15714,119,32,11.55,368.3,HOMRAC,6,22.6,A,265156.62581242697,254545.24168203102,202244.39457491628,2028462.789500867
216,485988,15720,119,43,15.48,373.93,MANBID,6,33.8,A,265160.570635158,254550.848221255,202248.44713206397,2028468.3246248863
217,485994,15718,119,44,15.53,377.46,MANBID,6,37.0,A,265160.633100443,254554.368370838,202248.57597625727,2028471.8454398292
218,485995,15719,119,44,19.45,377.63,MANBID,6,28.0,A,265164.54855412897,254554.53001057,202252.49652600335,2028471.933367396
219,486026,16304,120,14,2.76,397.59,ROYBOR,6,34.9,A,265147.951335154,254574.468477565,202236.26641165523,2028492.1950904801
220,486038,16310,120,21,8.12,383.67,DACEXC,6,29.1,A,265153.25487969,254560.576134878,202241.31089448312,2028478.1955152615
221,486039,16311,120,21,6.04,381.28,DACEXC,6,43.5,A,265151.169128089,254558.19692291602,202239.17920848547,2028475.854369158
222,486058,16303,120,22,5.8,387.45,DACEXC,6,30.8,A,265150.951345959,254564.35036464102,202239.0772900902,2028482.015137079
223,486059,16309,120,22,6.89,389.46,SLOBER,6,93.7,A,265152.04704920104,254566.35261896602,202240.2113047557,2028483.9977881992
224,486074,16306,120,24,7.9,398.0,MANBID,6,23.3,A,265153.086038063,254574.866998635,202241.41131394112,2028492.497042736
225,486093,16316,120,32,11.52,386.38,DACEXC,6,40.1,A,265156.660033131,254563.271805925,202244.76863752928,2028480.8284184453
226,486095,16318,120,32,13.35,389.84,DACEXC,6,27.8,A,265158.499911502,254566.71856581102,202246.67444235564,2028484.2423052683
227,486107,104827,120,34,13.68,399.77,CECSCH,6,35.2,A,265158.864727987,254576.620475136,202247.22607798193,2028494.1425219933
228,486108,104829,120,34,12.87,396.95,CECSCH,6,24.4,A,265158.045781524,254573.809894386,202246.35372978135,2028491.3459052604
229,486129,16323,120,43,19.82,390.12,DACEXC,6,22.6,A,265164.962405681,254566.98476872398,202253.14533662656,2028484.3868446383
230,486135,16319,120,44,16.48,399.56,MANBID,6,21.2,A,265161.660304098,254576.405418913,202250.01906413055,2028493.87466293
231,486142,16801,121,11,0.09,400.8,MANBID,6,42.3,A,265145.29623781,254577.674986183,202233.6703596416,2028495.4533204557
232,486158,16806,121,14,4.53,419.37,GUAGUI,6,63.2,A,265149.79632560397,254596.184758859,202238.52167217457,2028513.8879669853
233,486168,105588,121,21,9.69,402.63,DACEXC,6,20.8,A,265154.890122308,254579.480607528,202243.3032987198,2028497.079063949
234,486184,16809,121,23,9.3,412.67,ANDINE,6,23.0,A,265154.536275156,254589.49366235398,202243.13799030642,2028507.1040297737
235,486187,146847,121,23,5.76,412.36,CECSCH,6,29.8,A,265150.999825277,254589.19164438,202239.59399669862,2028506.868508088
236,486206,146879,121,32,13.03,405.44,CECSCH,6,24.9,A,265158.235709557,254582.27612315398,202246.70332653867,2028499.8129861352
237,486211,146888,121,32,13.72,406.3,CECSCH,6,31.1,A,265158.92785596,254583.13235892603,202247.41197339626,2028500.6566246967
238,486213,16816,121,33,14.79,411.56,SLOBER,6,20.3,A,265160.01512249,254588.37567709398,202248.59863406816,2028505.88219493
239,486215,16818,121,33,14.31,412.46,GUAGUI,6,49.1,A,265159.53894794197,254589.274157529,202248.13914466335,2028506.7901205283
240,486224,16823,121,41,18.5,402.99,CINMON,6,35.5,A,265163.689826366,254579.82187919898,202252.11404128326,2028497.2546596099
241,486225,16824,121,41,19.8,400.2,DACEXC,6,51.5,A,265164.978214446,254577.036968282,202253.35061445506,2028494.444007796
242,486226,16826,121,41,19.96,401.78,DACEXC,6,29.1,A,265165.14361301396,254578.612282292,202253.54579070047,2028496.0170289641
243,486242,16822,121,42,16.61,408.25,MANBID,6,36.5,A,265161.820981512,254585.071155674,202250.34315538226,2028502.5419072986
244,486248,16821,121,43,19.69,414.79,INGLAU,6,28.0,A,265164.92015127,254591.586892502,202253.56675473362,2028509.0026420485
245,486278,17412,122,22,5.24,425.22,MANBID,6,54.2,A,265150.52615948603,254602.017172121,202239.36181689048,2028519.709677786
246,486286,17406,122,24,7.27,439.74,DACEXC,6,30.2,A,265152.605036456,254616.492981983,202241.71462187264,2028534.1538831382
247,486287,17407,122,24,7.58,439.86,DACEXC,6,43.6,A,265152.915055185,254616.61202653399,202242.02704664756,2028534.2671467694
248,486294,104862,122,31,14.31,420.3,CECSCH,6,25.4,A,265159.566778767,254597.09250365102,202248.31434909807,2028514.6120346298
249,486299,17415,122,32,14.22,425.7,ZANMAR,6,54.6,A,265159.49606619397,254602.477770155,202248.3451004853,2028520.0014528215
250,486330,17901,123,11,0.31,441.67,MANBID,6,20.5,A,265145.66103117,254618.431661449,202234.80352159438,2028536.2244584062
251,486331,17902,123,11,0.84,441.33,DACEXC,6,56.3,A,265146.189127948,254618.091533661,202235.3254841084,2028535.8741989553
252,486332,17903,123,11,0.82,442.4,DACEXC,6,20.7,A,265146.17295256304,254619.158618607,202235.3294127219,2028536.942147434
253,486338,17905,123,12,0.76,448.28,DACEXC,6,64.0,A,265146.133904505,254625.022498975,202235.40086706734,2028542.8098337296
254,486339,17919,123,12,4.7,449.7,DACEXC,6,22.3,A,265150.073769229,254626.43064598102,202239.36933527968,2028544.1444589703
255,486343,17907,123,13,4.67,450.31,DACEXC,6,58.5,A,265150.04597405,254627.039021565,202239.35299227654,2028544.7536769288
256,486344,17908,123,13,4.47,451.2,DACEXC,6,20.9,A,265149.84939616104,254627.926965996,202239.173047553,2028545.6457913201
257,486346,17910,123,14,3.0,456.0,DACEXC,6,25.7,A,265148.398366613,254632.71666754398,202237.81153530627,2028550.465349519
258,486356,17920,123,22,7.33,446.53,ANDINE,6,22.7,A,265152.689061116,254623.264107402,202241.92631305248,2028540.92696946
259,486360,17912,123,23,7.52,454.67,SCHMOR,6,22.8,A,265152.90770729,254631.381242473,202242.29806632426,2028549.0442326549
260,486362,17914,123,23,5.72,453.84,DACEXC,6,44.8,A,265151.107125613,254630.557158207,202240.48100961273,2028548.253654597
261,486364,17916,123,23,9.85,450.18,TABHET,6,37.5,A,265155.218707491,254626.898953582,202244.52579354902,2028544.5160393952
262,486366,17918,123,23,6.37,450.96,MANBID,6,29.3,A,265151.746048125,254627.68380428,202241.06610927073,2028545.3667540036
263,486378,17924,123,31,13.51,443.7,GUTCAR,6,24.5,A,265158.85089624,254620.429483808,202248.03794650483,2028537.9747233724
264,486384,17926,123,33,14.08,452.41,PREMON,6,20.7,A,265159.451066614,254629.114279635,202248.80212280923,2028546.6527530847
265,486398,125970,123,42,19.03,449.7,HENFAS,6,20.4,A,265164.384943598,254626.40180052302,202253.68745716824,2028543.8458599749
266,486403,125932,123,43,16.26,452.42,TETBAL,6,34.1,A,265161.6282382,254629.11986380199,202250.9805392333,2028546.6173045856
267,486432,18604,124,12,1.25,466.52,BUCTET,6,46.5,A,265146.68801005,254643.211134224,202236.29808503785,2028560.9975473504
268,486447,18606,124,13,2.8,471.89,BUCTET,6,31.0,A,265148.255036477,254648.563182362,202237.96680855151,2028566.3228616493
269,486487,18616,124,22,5.74,465.23,TABHET,6,24.4,A,265151.167532133,254641.91565906102,202240.75553476333,2028559.6169629728
270,486519,18621,124,31,10.63,463.48,INGLAU,6,30.7,A,265156.044895796,254640.16064923,202245.6023727886,2028557.76910488
271,486522,125584,124,31,10.44,463.93,GUTCAR,6,24.1,A,265155.856742836,254640.60978880103,202245.4225868137,2028558.222025894
272,486524,125586,124,31,14.03,462.97,GUTCAR,6,22.3,A,265159.438618719,254639.64521383398,202248.98815709446,2028557.1894341179
273,486549,18626,124,33,13.6,470.12,GUTCAR,6,31.7,A,265159.034565048,254646.776331284,202248.71830081375,2028564.3318998807
274,486563,18629,124,34,13.2,475.36,COCDIV,6,31.0,A,265158.653691752,254652.002663716,202248.43573546864,2028569.5681467226
275,486590,18637,124,43,15.07,471.19,SCHMOR,6,32.7,A,265160.50643221696,254647.840416947,202250.2109945434,2028565.368800389
276,486591,18638,124,43,17.0,471.28,GUTCAR,6,27.2,A,265162.43421622104,254647.92628339102,202252.14140599925,2028565.4183764132
277,486601,18633,124,44,19.75,479.28,MANBID,6,27.5,A,265165.209002288,254655.898652007,202255.06790982117,2028573.3426177248
278,486607,155686,124,44,15.22,479.24,SCHMOR,6,20.3,A,265160.684811454,254655.867881113,202250.54077107587,2028573.3971040933
279,486615,19100,125,11,0.66,480.52,MANBID,6,22.0,A,265146.148483049,254657.17365422,202236.02144506987,2028574.977546133
280,486616,19101,125,11,1.96,480.66,DACEXC,6,47.5,A,265147.44727219,254657.31065071898,202237.32349629665,2028575.0901343445
281,486617,19103,125,11,4.58,484.66,MANBID,6,79.6,A,265150.07802964,254661.294328915,202240.03071668226,2028579.0263125526
282,486657,19107,125,14,1.17,497.04,DACEXC,6,34.9,A,265146.716456577,254673.646999805,202236.90021200944,2028591.44881029
283,486667,19119,125,21,8.51,480.96,TETBAL,6,27.3,A,265153.98973226803,254657.596637357,202243.87477160944,2028575.2529562337
284,486685,19117,125,22,8.24,485.33,MANBID,6,27.3,A,265153.735599818,254661.95511102397,202243.70265615341,2028579.618501359
285,486698,19113,125,24,8.59,498.01,CASARB,6,25.8,A,265154.130152117,254674.599384661,202244.33573942276,2028592.261957
286,486776,19133,125,44,16.4,498.01,DACEXC,6,48.5,A,265161.92989195103,254674.583663585,202252.13926547702,2028592.0992146633
287,486787,45,201,11,20.31,1.98,CROPOE,6,25.5,A,265164.073923088,254179.915815062,202244.96159691323,2028097.1319928134
288,486792,48,201,12,24.07,5.99,INGLAU,6,27.8,A,265167.843218394,254183.907170883,202248.8080822974,2028101.0544068855
289,486795,50,201,13,23.94,10.98,GUAGUI,6,45.4,A,265167.731102931,254188.88365031398,202248.78968916554,2028106.0356048264
290,486798,53,201,14,20.55,17.76,ALCLAT,6,30.0,A,265164.369624432,254195.65174800198,202245.55399466772,2028112.870593118
291,486829,62,201,31,30.71,1.94,LAEPRO,6,21.9,A,265174.460118389,254179.854990945,202255.352084185,2028096.8754110017
292,486846,65,201,33,32.25,11.93,ALCFLO,6,54.0,A,265176.033558262,254189.814298892,202257.1140294008,2028106.810281932
293,486861,74,201,41,39.67,4.46,BUCTET,6,47.3,A,265183.41729306604,254182.34999481,202264.36096605187,2028099.2029248062
294,486862,75,201,41,38.81,3.6,TETBAL,6,20.9,A,265182.555369995,254181.494101238,202263.4824626114,2028098.3628259553
295,486871,72,201,42,36.84,7.26,MANBID,6,42.0,A,265180.600950479,254185.14795790802,202261.59587623866,2028102.0554261354
296,486906,1053,202,21,27.78,21.02,SAPLAU,6,41.5,A,265171.601698736,254198.888190396,202252.85084622115,2028115.9724421299
297,486910,1050,202,22,27.61,28.03,CROPOE,6,23.0,A,265171.456806519,254205.879171157,202252.837622974,2028122.9698136523
298,486915,1049,202,23,28.69,31.45,INGLAU,6,37.8,A,265172.547528187,254209.28755122802,202253.9931466572,2028126.3594235631
299,486937,1062,202,33,34.17,31.71,INGLAU,6,40.7,A,265178.02125195396,254209.53580219302,202259.47441442223,2028126.5046520543
300,486959,1076,202,42,39.35,25.32,ALCFLO,6,24.0,A,265183.171763333,254203.15302416898,202264.507338673,2028120.021471278
301,486991,2044,203,13,22.38,50.72,DACEXC,6,24.5,A,265166.314223385,254228.517029648,202248.1189595707,2028145.7164372995
302,486992,2045,203,13,23.11,51.46,LAEPRO,6,29.4,A,265167.045891257,254229.253516339,202248.86488975352,2028146.439521201
303,486993,2046,203,13,22.5,52.62,BUCTET,6,39.9,A,265166.44081045396,254230.41154034398,202248.28131530154,2028147.6095543879
304,487039,2051,203,23,26.44,54.43,MANBID,6,47.4,A,265170.382059619,254232.208610179,202252.25849412993,2028149.333291556
305,487040,2052,203,23,26.44,54.43,MANBID,6,22.8,A,265170.382059619,254232.208610179,202252.25849412993,2028149.333291556
306,487050,2048,203,24,26.39,56.29,MANBID,6,23.5,A,265170.338728027,254234.06357355398,202252.25009700411,2028151.1900427137
307,487067,2061,203,33,34.79,53.32,MANBID,6,21.7,A,265178.71714971,254231.084867905,202260.57677077642,2028148.051884655
308,487074,2064,203,34,34.12,59.74,MANBID,6,23.1,A,265178.070819942,254237.488484702,202260.05078010837,2028154.4710339718
309,487100,132110,203,42,39.01,47.37,INGVER,6,26.4,A,265182.91048419604,254225.142807037,202264.660321359,2028142.0276891503
310,487120,2541,204,11,22.64,64.1,MATDOM,6,33.1,A,265166.621378813,254241.85955106802,202248.6777185109,2028159.0601563104
311,487130,2547,204,12,23.69,68.27,TETBAL,6,20.4,A,265167.68480228103,254246.01592004602,202249.8200266991,2028163.1986609695
312,487172,2559,204,31,32.5,62.44,BUCTET,6,57.1,A,265176.462532766,254240.18428833698,202258.4924540373,2028157.1985574362
313,487178,2554,204,32,30.28,69.81,TETBAL,6,22.2,A,265174.271611625,254247.53840131802,202256.43897618266,2028164.597808949
314,487179,2561,204,32,34.24,65.91,DACEXC,6,81.0,A,265178.212564871,254243.641201768,202260.30854872422,2028160.6243007705
315,487195,2568,204,34,31.66,75.15,DACEXC,6,26.7,A,265175.668754889,254252.86087451602,202257.9371545961,2028169.8967389492
316,487210,2576,204,42,37.0,65.95,DACEXC,6,36.2,A,265180.96908099303,254243.675535569,202263.06715488067,2028160.6067052556
317,487212,2578,204,42,39.72,66.0,DACEXC,6,36.2,A,265183.685685163,254243.719922268,202265.78601758566,2028160.5999200484
318,487229,2573,204,43,37.98,70.97,DACEXC,6,40.4,A,265181.965613794,254248.679697775,202264.15851421905,2028165.5947070613
319,487239,2570,204,44,36.04,78.97,DACEXC,6,30.1,A,265180.056561216,254256.66150708898,202262.39888218377,2028173.6166713745
320,487240,2571,204,44,39.46,79.58,DACEXC,6,60.4,A,265183.474233697,254257.26293802302,202265.82967788586,2028174.1540098486
321,487247,3526,205,11,20.99,81.92,MANBID,6,58.4,A,265165.036804785,254259.633654041,202247.4272736581,2028176.8734273773
322,487257,3531,205,13,20.24,91.35,GUAGUI,6,55.4,A,265164.321265164,254269.03911833,202246.88860941486,2028186.2973009017
323,487260,3536,205,22,25.97,89.76,INGLAU,6,22.5,A,265170.038093277,254267.441975712,202252.57833178656,2028184.5915858287
324,487266,24909,205,24,26.42,98.87,CECSCH,6,36.7,A,265170.519841238,254276.525908303,202253.23152307014,2028193.6711954714
325,487269,3540,205,31,30.73,84.19,SLOBER,6,30.9,A,265174.772067296,254261.877778305,202257.20992449875,2028178.9352616218
326,487286,3546,205,41,36.87,83.13,MANBID,6,59.2,A,265180.900238204,254260.80834653397,202263.32114958455,2028177.7497821732
327,487294,3545,205,42,39.61,86.51,SLOBER,6,29.7,A,265183.648637101,254264.17349560102,202266.1344047631,2028181.0648980553
328,487301,3544,205,44,35.39,96.72,GUAGUI,6,67.4,A,265179.470424977,254274.36379045897,202262.14604628365,2028191.3392674571
329,487304,29892,205,44,39.97,98.62,GUAGUI,6,23.7,A,265184.051152847,254276.249323433,202266.7647057799,2028193.139461306
330,487310,4531,206,12,21.27,108.94,DACEXC,6,48.4,A,265165.412353896,254286.578461873,202248.3108076391,2028203.8252655366
331,487312,4530,206,13,22.36,113.42,ANDINE,6,20.6,A,265166.516825269,254291.043894122,202249.50001106953,2028208.2722212914
332,487328,4536,206,23,28.01,114.44,DACEXC,6,28.8,A,265172.163023589,254292.049703786,202255.16812051053,2028209.1721513802
333,487331,4534,206,24,28.62,118.82,SLOBER,6,27.7,A,265172.787770563,254296.416378445,202255.87548735546,2028213.5293382988
334,487333,4545,206,24,29.75,116.71,DACEXC,6,61.9,A,265173.908795873,254294.309931586,202256.95740216057,2028211.4006622457
335,487335,4542,206,31,30.39,100.35,GUAGUI,6,69.4,A,265174.48987954104,254277.993829202,202257.2313035159,2028195.0650674182
336,487346,4548,206,34,34.41,119.42,DACEXC,6,47.4,A,265178.572294024,254297.00306632603,202261.67409547605,2028214.007320119
337,487368,4550,206,44,36.82,115.42,DACEXC,6,28.6,A,265180.96492855396,254293.00926303302,202263.99271664355,2028209.9663354817
338,487370,28282,206,44,39.97,117.47,CECSCH,6,27.3,A,265184.118067524,254295.047260219,202267.18591345497,2028211.9459765148
339,487378,5531,207,11,21.53,120.97,MANBID,6,32.9,A,265165.714717027,254298.574711958,202248.83940606454,2028215.8220982286
340,487382,5534,207,12,23.53,128.96,MANBID,6,33.4,A,265167.74045288697,254306.5386179,202251.01628797187,2028223.7519972578
341,487391,5538,207,13,24.63,132.94,GUAGUI,6,45.2,A,265168.85313619697,254310.505411007,202252.20431102056,2028227.6998977761
342,487402,5540,207,14,24.0,139.6,DACEXC,6,67.8,A,265168.247605844,254317.148284412,202251.72365386807,2028234.3576606433
343,487409,5546,207,21,29.68,123.08,CORSUL,6,23.3,A,265173.86150038,254300.66247871603,202257.02979991445,2028217.7574262612
344,487415,5543,207,23,27.5,130.69,SLOBER,6,32.2,A,265171.711378653,254308.25584830603,202255.0216551138,2028225.3952916248
345,487420,5541,207,24,25.36,137.93,PSESPU,6,24.2,A,265169.599890933,254315.480159308,202253.04520974786,2028232.6631773168
346,487421,5542,207,24,25.88,138.04,MANBID,6,28.5,A,265170.119598281,254315.588808761,202253.5672367608,2028232.7620893505
347,487426,5549,207,31,30.13,121.94,SLOBER,6,24.2,A,265174.306862376,254299.524721543,202257.4539532392,2028216.610680316
348,487429,5550,207,32,33.97,127.93,DACEXC,6,38.8,A,265178.163081287,254305.49044762,202261.4246191298,2028222.5068561814
349,487433,5552,207,33,31.85,130.73,ALCFLO,6,39.0,A,265176.055805958,254308.28698152897,202259.36894344108,2028225.344567162
350,487435,5555,207,34,33.98,139.03,EUGDOM,6,34.7,A,265178.212471488,254316.559769577,202261.68264505052,2028233.5810417305
351,487439,5562,207,41,37.58,122.0,INGLAU,6,22.8,A,265181.74728814,254299.56955940698,202264.89911884954,2028216.5153217528
352,487465,5557,207,44,39.74,136.09,MANBID,6,21.7,A,265183.954467891,254313.616295235,202267.37217492855,2028230.5278141706
353,487473,6527,208,11,20.56,141.49,MANBID,6,25.4,A,265164.818834264,254319.03998880103,202248.32873790065,2028236.314973455
354,487476,6528,208,12,24.49,145.94,ALCLAT,6,41.2,A,265168.759468171,254323.469787154,202252.35491820337,2028240.6728264058
355,487483,6530,208,14,24.92,156.95,DACEXC,6,48.0,A,265169.22798712197,254334.44851225198,202253.03058643354,2028251.6484694434
356,487493,6536,208,21,28.01,141.09,DACEXC,6,30.4,A,265172.257627097,254318.626097173,202255.76362503768,2028235.7606749218
357,487497,6534,208,22,28.02,148.94,MANBID,6,29.2,A,265172.295480285,254326.45439554602,202255.94902901852,2028243.5923580418
358,487502,42928,208,23,25.53,151.0,DACEXC,6,25.4,A,265169.81606414303,254328.513718104,202253.50712465303,2028245.699485481
359,487516,6540,208,33,34.91,150.77,SLOBER,6,27.3,A,265179.182924968,254328.265471963,202262.8742104373,2028245.2745824943
360,487521,42879,208,34,32.7,155.44,CECSCH,6,38.9,A,265176.992406094,254332.927022145,202260.77039608825,2028249.9798551057
361,487525,6550,208,41,36.53,142.96,MANBID,6,39.1,A,265180.773072409,254320.47378201602,202264.31834909774,2028237.4488463295
362,487564,7534,209,13,24.2,170.44,PSESPU,6,29.0,A,265168.556820481,254347.902702538,202252.61262601434,2028265.1223520208
363,487565,7535,209,13,22.53,172.96,DACEXC,6,47.7,A,265166.897960019,254350.41910397602,202251.0003213405,2028267.6713338157
